date,actual,forecast,product
2024-11-15T00:00:00.000+0000,2.82,1.7030982891245596,Natural Gas
2024-11-18T00:00:00.000+0000,2.97,1.7152799764395805,Natural Gas
2024-11-19T00:00:00.000+0000,3,1.7173597767128772,Natural Gas
2024-11-20T00:00:00.000+0000,3.19,1.7033954034493162,Natural Gas
2024-11-21T00:00:00.000+0000,3.34,1.6947790880313747,Natural Gas
2024-11-22T00:00:00.000+0000,3.13,1.6791348704314162,Natural Gas
2024-11-25T00:00:00.000+0000,3.37,1.699041530190109,Natural Gas
2024-11-26T00:00:00.000+0000,3.43,1.6933963580197329,Natural Gas
2024-11-27T00:00:00.000+0000,3.2,1.7210279902220984,Natural Gas
2024-11-29T00:00:00.000+0000,3.36,1.7282157865745975,Natural Gas
2024-12-02T00:00:00.000+0000,3.21,1.7071206695168781,Natural Gas
2024-12-03T00:00:00.000+0000,3.04,1.709497584114931,Natural Gas
2024-12-04T00:00:00.000+0000,3.04,1.7103889270892005,Natural Gas
2024-12-05T00:00:00.000+0000,3.08,1.7291071295488676,Natural Gas
2024-12-06T00:00:00.000+0000,3.08,1.702926249406767,Natural Gas
2024-12-09T00:00:00.000+0000,3.18,1.6975781915611479,Natural Gas
2024-12-10T00:00:00.000+0000,3.16,1.6901503334422325,Natural Gas
2024-12-11T00:00:00.000+0000,3.38,1.680939789374778,Natural Gas
2024-12-12T00:00:00.000+0000,3.45,1.6735119312558626,Natural Gas
2024-12-13T00:00:00.000+0000,3.28,1.6601814294183965,Natural Gas
2024-12-16T00:00:00.000+0000,3.21,1.6643410299649894,Natural Gas
2024-12-17T00:00:00.000+0000,3.31,1.6613698867174231,Natural Gas
2024-12-18T00:00:00.000+0000,3.37,1.6295786539684656,Natural Gas
2024-12-19T00:00:00.000+0000,3.58,1.6182883096277147,Natural Gas
2024-12-20T00:00:00.000+0000,3.75,1.6327266601468873,Natural Gas
2024-12-23T00:00:00.000+0000,3.66,1.6202478585071098,Natural Gas
2024-12-24T00:00:00.000+0000,3.95,1.6137113433624641,Natural Gas
2024-12-26T00:00:00.000+0000,3.71,1.6175738295843005,Natural Gas
2024-12-27T00:00:00.000+0000,3.51,1.6101684984744646,Natural Gas
2024-12-30T00:00:00.000+0000,3.94,1.6063060122526287,Natural Gas
